#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B0E67A
#Date Time: 2024-11-17 01:39:07.359
#Start: 0.1 Hz
#Stop: 10 Hz
#Steps: 101
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.44249 V
#Offset: -0.000290679 V
#Relative: no
#Channel: Channel 2
#Range: 5.48901 V
#Offset: 0.00015677 V
#Relative: no
#Wavegen Channel 2: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 5 Hz
#Period: 200 ms
#Amplitude: 50 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
0.2754228703338166,14.13874686198823,0.03465508072183072,111.5794333088271
0.2884031503126606,14.48813406267253,0.05016210381799107,112.4846264223272
0.3019951720402016,14.82251667118362,0.0384673319008015,113.3864290537341
0.3162277660168379,15.15087874934655,0.03279969663164031,114.2028007291997
0.3311311214825912,15.48523142591496,0.05239023241068154,115.3067450369911
0.3467368504525317,15.81276815833362,0.03453332874471565,116.1692584795384
0.3630780547701014,16.12340242790177,0.04728045946244173,117.266957804259
0.3801893963205613,16.43048519666021,0.04071028573785636,118.2717761835129
0.3981071705534973,16.73829870727873,0.04147305508825624,119.2974869586308
0.4168693834703355,17.04210492538669,0.01815347451443369,120.4726784745004
0.4365158322401661,17.33031246776719,0.02310100617773922,121.5571814700464
0.4570881896148752,17.63035710067765,0.04868099409401305,122.6190085287218
0.4786300923226385,17.91232690273432,0.05629753296689009,123.8712341346946
0.5011872336272722,18.18570554371237,0.04315123747457618,125.0176742040567
0.5248074602497725,18.44798938986669,0.01355306036085969,126.235676677057
0.5495408738576245,18.70488280599341,0.02160551912355418,127.4465076640756
0.5754399373371569,18.94930747796753,0.0334380045244321,128.645664403029
0.6025595860743578,19.19079923353788,0.03822362482893656,129.8897213288873
0.6309573444801932,19.4241657458352,0.04743978779307974,131.0720049095779
0.6606934480075957,19.64493592310414,0.02557433063733703,132.4020848243144
0.6918309709189363,19.85853100251737,0.03852705048926146,133.7028679522112
0.7244359600749899,20.06622312816985,0.03065601801395203,134.9585519371276
0.7585775750291835,20.26688519048164,0.01227683836489122,136.249158927668
0.7943282347242814,20.45146865151919,0.0243652434366703,137.5696433135639
0.8317637711026709,20.63158215273108,0.02064847045792541,138.7440151929436
0.8709635899560806,20.79627948275046,0.01913671391472314,139.9548703495771
0.9120108393559097,20.95958835651576,0.02499526408828519,141.2939867015949
0.9549925860214359,21.11421831177084,0.04649110396482591,142.4365061591943
1,21.26223003599833,0.03854582972621375,143.7965954670678
1.0471285480509,21.40003378986984,0.04327075189816332,145.0801048794934
1.096478196143185,21.52861800340678,0.04115614888717566,146.2082223369332
1.148153621496883,21.65117482653014,0.01720481347587663,147.4011585000153
1.202264434617413,21.76848436526321,0.04247525340318498,148.580189786867
1.258925411794168,21.87282807285581,0.0309548461295159,149.6167968155735
1.318256738556407,21.9679443019345,0.016374869669,150.8499867093237
1.380384264602885,22.06298992875638,0.05511753895420642,151.8977705294238
1.445439770745927,22.15151879308444,0.04623861050016394,153.0103148869156
1.513561248436208,22.23157836982237,0.03249402298688533,154.0612730907627
1.584893192461113,22.31495521655915,0.02588482479784485,154.9898593985673
1.65958690743756,22.37506614657311,0.04400233250022273,155.9243557405433
1.737800828749375,22.44158197377773,0.03750275270508103,156.938994068936
1.819700858609984,22.50260099655005,0.0340278827397871,157.8977256913239
1.905460717963247,22.56469268505775,0.03458770440465623,158.8323372676826
1.99526231496888,22.6149476681512,0.0240844540142973,159.624775568572
2.08929613085404,22.6579961905279,0.0238032592870348,160.3951371654581
2.187761623949553,22.70947510816708,0.03408572786586856,161.1465445510181
2.290867652767774,22.75048661621463,0.03196017124872585,162.0098905439595
2.39883291901949,22.77930206749057,0.03820776345256711,162.7295451306848
2.51188643150958,22.81848687579507,0.01581749859122056,163.4974767279494
2.630267991895381,22.85443702278269,0.01424439805976064,164.1184037302336
2.754228703338166,22.88396948003942,0.02703222403026549,164.834115464738
2.884031503126606,22.91643419938058,0.03531653403954833,165.5223762192722
3.019951720402016,22.93487999075337,0.01350335554427826,166.1858491005284
3.16227766016838,22.95880903225617,0.0365789415122381,166.7193569647343
3.311311214825911,22.98075121768083,0.02758729091239948,167.2843180834391
3.467368504525317,22.997325639467,0.0264105867346362,167.8274484270541
3.630780547701014,23.02146855394606,0.03616228870205147,168.338362122874
3.801893963205613,23.03203832450344,0.02770057325583063,168.9283571600848
3.981071705534973,23.04793659702526,0.02868432495207645,169.2952683574745
4.168693834703356,23.0690863326847,0.02522952721945728,169.8079861849993
4.365158322401658,23.07647072928992,0.0355841358351363,170.3004280081507
4.57088189614875,23.08672500270526,0.03304605025207219,170.6434705842514
4.786300923226382,23.09653173677549,0.02873969356792478,171.051127123185
5.011872336272722,23.11316288676979,0.03578102368591358,171.4343354091394
5.248074602497725,23.11639844550487,0.01530987569780764,171.8808202006734
5.495408738576245,23.1239358836398,0.01867650611690603,172.0869759736194
5.754399373371569,23.13661168538005,0.03488032114782076,172.610606731835
6.025595860743578,23.14454755140151,0.02124776385473987,172.7488012767126
6.309573444801933,23.14635807026839,0.02823085070250888,173.1632416104812
6.606934480075961,23.15420318137937,0.02503498908665482,173.4741304028977
6.918309709189367,23.16167684600991,0.02898715151325199,173.7400459909049
7.244359600749902,23.16862630494031,0.02176152204872216,174.1454313435044
7.585775750291836,23.16956452025406,0.02666553688688646,174.3767000230954
7.943282347242814,23.17459210420783,0.04199114781783968,174.5815531154371
8.317637711026709,23.1741636749766,0.03881656144514343,174.819131064178
8.709635899560805,23.18096563205578,0.04589446691852686,175.0179293624073
9.120108393559097,23.18866389772462,0.0398331202978344,175.3082512623074
9.549925860214358,23.1875160832891,0.0431714583997083,175.5818235918055
10,23.18858080441694,0.03373275087818722,175.7612946695914
