#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B0E67A
#Date Time: 2024-11-14 21:13:41.581
#Start: 0.15 Hz
#Stop: 25 Hz
#Steps: 151
#Wavegen: Wavegen C2
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.44249 V
#Offset: -0.000290679 V
#Relative: no
#Channel: Channel 2
#Range: 5.48901 V
#Offset: 0.00015677 V
#Relative: yes
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
2.458679435851134,30.39611218864025,0.01407912804757434,-11.94387725845758
2.5439831698849,30.40976619693017,0.0168734201701177,-11.56911566632929
2.632246511801661,30.42040396053171,0.01416822422020764,-11.19282310742776
2.723572145017568,30.43131922822757,0.01661622314152068,-10.84661914178088
2.818066315543676,30.44223944884253,0.01673673920551245,-10.47701043190875
2.915838955589949,30.45234196210129,0.01705409892045262,-10.12786389981611
3.017003811457723,30.46270423092544,0.01925629267311935,-9.791353926839975
3.121678575869357,30.4691377603006,0.01521924331464209,-9.491172278796398
3.229985024889083,30.47812514458573,0.01830822724283235,-9.162388956637557
3.342049159594308,30.48623359284719,0.01827147821616922,-8.859690543002472
3.458001352662171,30.49395873729493,0.01797746300346695,-8.549523269917387
3.577976500041961,30.499666222873,0.01737279135507425,-8.302924013064484
3.702114177889738,30.50726150629097,0.02015435950743301,-8.026991933040534
3.830558804947845,30.51227158108309,0.01963122552450849,-7.76639931115089
3.963459810558141,30.51922111276775,0.01881804897712182,-7.520528800605856
4.100971808504439,30.52326386563524,0.01547015886321578,-7.255710909037347
4.243254776886419,30.5267868890096,0.01743745695650372,-7.01314027024965
4.390474244234232,30.53259488297869,0.01685507012410201,-6.804975449357244
4.542801482080349,30.53676300448254,0.01707240227424302,-6.570849717986533
4.700413704212686,30.53988821815651,0.01547732682971236,-6.346429395612148
4.86349427284079,30.54443862476009,0.02029044276380891,-6.143691074184517
5.032232911914951,30.54765869464712,0.01776505901605943,-5.948617036205164
5.20682592784643,30.5511327784418,0.01732471975668022,-5.729569614863713
5.387476437885517,30.55459418052102,0.01896270050708476,-5.537568722432669
5.574394606423203,30.55653692157856,0.01496610557291626,-5.368227533578079
5.767797889491283,30.55927372953386,0.01869481270895236,-5.170824475212441
5.967911287745395,30.5637534180909,0.02053212091393221,-5.017733499032772
6.174967608225298,30.56439781529727,0.01708174585665695,-4.850648963877063
6.389207735196879,30.56810729573947,0.01900745095434928,-4.654226261829251
6.610880910391042,30.56919801696993,0.01896605660890133,-4.528832656054256
6.840245022965433,30.56977305097238,0.01249766835211133,-4.378957818996382
7.077566909526389,30.57303676315548,0.01494733050552867,-4.219717772080742
7.323122664560159,30.57503786091658,0.01815457662756157,-4.091490199188243
7.57719796163443,30.57569858479237,0.01673153377491451,-3.939734430553784
7.840088385744027,30.57945349785276,0.01827657914130711,-3.822904300746899
8.112099777187257,30.57890166508278,0.01732260136188968,-3.686143517965519
8.393548587373035,30.58008128368559,0.01646767470997564,-3.566771713410773
8.684762246972744,30.58277122457761,0.02050390758143665,-3.447391617218017
8.986079546845062,30.58311202553651,0.01525029884583235,-3.320436491756126
9.297851032176967,30.58259729309641,0.01746729707211661,-3.215705873331302
9.620439410299483,30.58414265775964,0.01806019034392503,-3.123279240616853
9.954219972652476,30.58579945677756,0.01718879813740911,-3.005591219827799
10.2995810313896,30.58673256438265,0.01774934659615345,-2.909395771116664
10.65692437113114,30.58874028494996,0.01707590375385529,-2.819208738548937
11.02666571639041,30.58803500816604,0.01658959161598778,-2.699702542275247
11.40923521521757,30.59034266403687,0.01818306745748966,-2.595994865919593
11.80507793962328,30.59140795851571,0.01822763022208877,-2.516304908379247
12.21465440336463,30.59004688250451,0.01446456353317835,-2.429517423757009
12.63844109769563,30.59183801960723,0.01840636976879492,-2.359578798163412
13.07693104570548,30.59241908708884,0.01777912128349259,-2.285980572887496
13.53063437588955,30.59160526511728,0.01630410868387192,-2.19437901421292
14.00007891562047,30.59216457266836,0.01732585479442933,-2.136550117294732
14.48581080520955,30.59282544185531,0.01660296963117824,-2.061580011883677
14.98839513327316,30.59408581957059,0.01659377580832398,-1.984399203389138
15.5084165941429,30.59335172492696,0.01481496046867261,-1.925579715303677
16.04648016808484,30.59462928384211,0.0155791407315453,-1.834926326681625
16.60321182511867,30.5939457906011,0.01237308302718984,-1.806106163136761
17.179259253256,30.59569670981314,0.0177001914396679,-1.708291957630529
17.77529261200475,30.59411307193685,0.01677257007197967,-1.658618213107786
18.39200531201637,30.5949052928146,0.01694623447280762,-1.607983448963438
19.03011482178284,30.59538424970209,0.01535845647354601,-1.547078761626281
19.69036350232196,30.59633970717508,0.01475055141043856,-1.480242004498926
20.37351947082208,30.59739745126118,0.01392236149773257,-1.431644205891715
21.08037749425088,30.59761169346398,0.01525356282364804,-1.385721010587169
21.81175991396777,30.59707783020556,0.01567379909785459,-1.336778543126556
22.56851760241581,30.59836484624384,0.01932334300159318,-1.299702977210003
23.35153095300593,30.59838031156555,0.01766397390743209,-1.239477911167448
24.16171090434508,30.59642126021153,0.01486018255513462,-1.200441761739697
25,30.59681109093129,0.01746149163815664,-1.161342370550173
